,0,CRe,DoubleCCRe,TripleCC,Bracket,Benzene,CycleRe,SingleCO,DoubleCO,Predict_LogS,Predict_LogP,Predict_Hansen_Polarity,Predict_Hansen_dis,Predict_Hansen_H_bond,error
0,iterration,,,,,,,,,,,,,,
5310,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4546,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3830,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
813,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3772,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3808,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5300,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3788,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
8200,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3774,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5430,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3860,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
6395,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4522,,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5414,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
451,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4544,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
6511,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4524,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
1001,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5474,,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
623,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5358,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
1011,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
1021,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4616,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
6277,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5340,,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3890,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5284,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5424,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5356,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5280,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
7561,,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4538,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5222,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
1209,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
8226,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4640,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
441,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5444,,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
6035,,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
8256,,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3618,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
4558,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
3742,,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-4.16,4.72,6.0,14.8,10.0,30.013333333333332
5045,,12.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,-3.42,3.93,5.5,15.3,3.4,30.1
9746,,12.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,-3.42,3.93,5.5,15.3,3.4,30.1
4763,,12.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,-3.42,3.93,5.5,15.3,3.4,30.1
9758,,12.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,-3.42,3.93,5.5,15.3,3.4,30.1
9744,,12.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,-3.42,3.93,5.5,15.3,3.4,30.1
2826,,12.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,-3.17,4.69,3.4,16.1,7.3,30.29333333333333
2488,,12.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,-3.17,4.69,3.4,16.1,7.3,30.29333333333333
4528,,11.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-4.16,4.41,4.1,15.8,8.2,30.35333333333333
5328,,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-4.16,4.41,4.1,15.8,8.2,30.35333333333333
5440,,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-4.16,4.41,4.1,15.8,8.2,30.35333333333333
8222,,11.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-4.16,4.41,4.1,15.8,8.2,30.35333333333333
549,,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
7209,,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
7183,,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
9554,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
9866,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
9296,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
1119,,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
7640,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
6413,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98,4.57,5.0,16.0,6.0,30.419999999999998
8455,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98,4.57,5.0,16.0,6.0,30.419999999999998
6704,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
6555,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98,4.57,5.0,16.0,6.0,30.419999999999998
7544,,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.65,4.57,5.0,16.0,6.0,30.419999999999998
2210,,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.296666666666667,3.4,14.8,4.2,30.580000000000002
8011,,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-4.16,4.296666666666667,6.4,17.7,6.6,30.71333333333333
5390,,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-4.16,4.296666666666667,6.4,17.7,6.6,30.71333333333333
2166,,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
2202,,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
2188,,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.43999999999999,4.72,6.5,17.6,6.0,30.72
2200,,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
999,,11.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.43999999999999,4.72,6.5,17.6,6.0,30.72
2120,,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.43999999999999,4.72,6.5,17.6,6.0,30.72
2118,,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
5418,,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
2186,,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
3612,,11.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
3684,,11.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.43999999999999,4.72,6.5,17.6,6.0,30.72
3694,,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
3836,,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
3680,,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
3682,,11.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,-2.43999999999999,4.72,6.5,17.6,6.0,30.72
3678,,11.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,-2.43999999999999,4.72,6.5,17.7,6.0,30.72
577,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
9649,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
6543,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
9266,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
6644,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7537,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8931,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
6583,,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7004,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7633,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7197,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
489,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8127,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7462,,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7610,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8167,,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
6952,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
479,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8919,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
6974,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
537,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
9272,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
7484,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
551,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8959,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8155,,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
2,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
8957,,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.889,4.57,6.0,15.8,7.6,30.790666666666663
5674,,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-4.62,4.69,4.1,15.8,10.5,30.959999999999997
7779,,10.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.85,2.32,10.6,16.6,4.5,30.98
9276,,10.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.85,2.32,10.6,16.6,4.5,30.98
8249,,10.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.85,2.32,10.6,16.6,4.5,30.98
4879,,10.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.85,2.32,10.6,16.6,4.5,30.98
9779,,10.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.85,2.32,10.6,16.6,4.5,30.98
35,,12.0,1.0,1.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
39,,11.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
27,,12.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
25,,12.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4042,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
37,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
19,,12.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
55,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2131,,12.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4016,,12.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2754,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
61,,11.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
3732,,11.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
127,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
5708,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
3706,,11.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
5038,,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
129,,12.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2815,,12.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2896,,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4612,,11.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
8228,,11.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
5988,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
8772,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
3548,,12.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
9689,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
3888,,11.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
3414,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
115,,11.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
5176,,12.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2922,,12.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
6814,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
2477,,12.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4898,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
3625,,12.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
6788,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
71,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
59,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
9897,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
3935,,12.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
8812,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2212,,11.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
131,,12.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
2238,,11.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
4756,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4168,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
8838,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
5836,,12.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
5862,,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,-0.569999999999999,4.67,4.1,16.0,9.3,31.160000000000007
2647,,12.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,-0.569999999999999,4.67,4.1,15.0,9.3,31.160000000000007
4460,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
4892,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
2380,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
4162,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
5830,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
3056,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
4914,,12.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
8740,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
6804,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
3220,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
7312,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
8672,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
8806,,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
8762,,12.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,-3.84,4.69,4.1,15.8,8.2,31.179999999999996
2142,,11.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,-4.16,4.41,4.7,16.6,7.3,31.25333333333333
9797,,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.85,2.08,6.3,17.6,4.5,31.259999999999998
2178,,11.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.43999999999999,4.41,4.1,15.8,4.2,31.259999999999998
2128,,11.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,-2.43999999999999,4.41,4.1,15.8,4.2,31.259999999999998
2126,,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3638,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2240,,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2138,,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2158,,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3652,,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2124,,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
411,,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3632,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2196,,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2122,,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3614,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2184,,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3640,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3734,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3616,,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
3586,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
811,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
429,,11.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
2144,,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.43999999999999,4.72,5.0,14.8,6.0,31.32
