,0,C,Double,Triple,Bracket,Cyclic,Predict,Error
0,iterration,,,,,,,
1,1,,,,,,,
5482,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5490,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
7009,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
7007,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6563,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6967,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5742,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5748,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6965,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6171,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5889,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5911,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6963,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5915,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5917,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5921,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5923,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5925,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5931,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5959,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6959,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5961,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5963,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5907,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1590,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6177,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6207,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6397,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6399,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6401,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6403,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6405,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6407,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6409,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6415,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6443,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6445,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6447,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6449,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6451,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6627,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6453,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6457,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6459,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6625,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6623,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6511,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6621,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6513,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6515,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6517,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6567,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6393,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6391,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6377,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6629,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6211,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6793,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6255,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6273,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6749,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6747,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6275,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6277,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6745,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6279,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6743,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6739,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6205,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6283,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6291,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6737,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6325,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6735,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6329,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6331,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6333,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6675,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6371,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6673,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6633,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6631,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6289,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
70,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6969,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
6559,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1747,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4613,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4611,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4609,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
1733,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
1727,,6.0,0.0,2.0,3.0,0.0,326.95000000000005,6.585714285714273
1220,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4569,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4567,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
1717,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4818,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4565,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
5084,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
5086,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5080,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1749,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4960,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
266,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1805,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4812,,6.0,0.0,2.0,2.0,0.0,326.95000000000005,6.585714285714273
4810,,6.0,0.0,2.0,2.0,0.0,326.95000000000005,6.585714285714273
4808,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4806,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4804,,6.0,0.0,2.0,2.0,0.0,326.95000000000005,6.585714285714273
1821,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4942,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4944,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4802,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4946,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4948,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4950,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
4958,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4666,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5090,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
4561,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
5082,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
1216,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
4463,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4467,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4469,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
4471,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
1857,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
5224,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1855,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
5220,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
5096,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
4505,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
1406,,6.0,0.0,0.0,2.0,0.0,326.95000000000005,6.585714285714273
1807,,6.0,0.0,0.0,3.0,0.0,326.95000000000005,6.585714285714273
5098,,6.0,0.0,1.0,2.0,0.0,326.95000000000005,6.585714285714273
7397,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
676,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
9545,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
680,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6622,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7359,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7441,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6606,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7357,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6744,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6604,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7449,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6746,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6602,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7481,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7495,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6748,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7353,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7347,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7361,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1050,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7399,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7403,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6716,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6720,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7493,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7393,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1052,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6734,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7407,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7411,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
9517,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7413,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7349,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7437,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7451,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6632,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
9354,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
674,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7355,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7105,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7337,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7235,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7211,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7209,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7205,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7201,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7197,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7195,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6964,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7193,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7187,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6966,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7159,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7155,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7153,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7507,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7151,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7141,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7047,,7.0,1.0,1.0,0.0,1.0,379.875,7.007042253521127
7051,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7079,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7085,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7509,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7087,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7135,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7091,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7131,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7093,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7097,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7101,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7103,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7143,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
6962,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7505,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6936,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6822,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7313,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7311,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6824,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7307,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7305,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6826,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7303,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7107,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6830,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7299,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7297,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7295,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6854,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7261,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6858,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
706,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7511,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7245,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6934,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6932,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6930,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8177,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7497,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7247,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7501,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
9479,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7253,,7.0,1.0,1.0,0.0,1.0,379.875,7.007042253521127
7255,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7257,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7259,,7.0,1.0,1.0,0.0,1.0,379.875,7.007042253521127
9477,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
6828,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7447,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7568,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
5888,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7539,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8627,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
8139,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6254,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
3666,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8603,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8601,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8597,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7848,,7.0,1.0,1.0,0.0,1.0,379.875,7.007042253521127
3652,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8593,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4568,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8697,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7558,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1804,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8637,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
1788,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1784,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7922,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1966,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6018,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7547,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7932,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1994,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1996,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
3638,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8673,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7936,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8657,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7545,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
1960,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1782,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8639,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
9212,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8659,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4390,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8589,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
3634,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8587,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8517,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6488,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4396,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4538,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6494,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4398,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8529,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4536,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8165,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
8125,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7662,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8141,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8135,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4422,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4424,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7744,,7.0,1.0,1.0,0.0,1.0,379.875,7.007042253521127
4542,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
1962,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4544,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8565,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
6370,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7535,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
4392,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7445,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
8567,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
8555,,7.0,2.0,0.0,0.0,1.0,379.875,7.007042253521127
7756,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
3632,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7834,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
6376,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
4394,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
3630,,7.0,1.0,0.0,0.0,1.0,379.875,7.007042253521127
7840,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
9145,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
9151,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
7842,,7.0,1.0,1.0,0.0,2.0,383.65,8.07042253521126
7742,,7.0,1.0,1.0,0.0,2.0,383.65,8.07042253521126
7746,,7.0,1.0,1.0,0.0,2.0,383.65,8.07042253521126
7774,,7.0,1.0,1.0,0.0,2.0,383.65,8.07042253521126
7750,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
9155,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
7864,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8257,,7.0,2.0,0.0,0.0,2.0,383.65,8.07042253521126
7752,,7.0,1.0,1.0,0.0,2.0,383.65,8.07042253521126
8081,,7.0,2.0,0.0,0.0,2.0,383.65,8.07042253521126
7924,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4418,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4416,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4414,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8057,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
1834,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4410,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8053,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8207,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8209,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8213,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4560,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8217,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4564,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4566,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
4588,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8051,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8223,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
1806,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8047,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8041,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
7952,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8247,,7.0,2.0,0.0,0.0,2.0,383.65,8.07042253521126
7928,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
7920,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
7682,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
6538,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
1980,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
1990,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8453,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
6874,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
702,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8365,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8451,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
698,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
696,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
6842,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8371,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8287,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
8375,,7.0,1.0,0.0,0.0,2.0,383.65,8.07042253521126
